CANCER_TYPE	DNDS_HYPER_SCORE	DNDS_NORMAL_SCORE	FRACTION_DRIVERS_CLONAL	GENE	IS_RELATED	N_MISSENSE_DRIVER	N_PHASE_CIS	N_PHASE_TRANS	N_TRUNCATING_DRIVER	N_DRIVER
Non-Small Cell Lung Cancer				RFWD2						
Non-Small Cell Lung Cancer			0.0	EPHA7					1.0	
Non-Small Cell Lung Cancer				RAD51L1						
Non-Small Cell Lung Cancer				EPHA5						
Non-Small Cell Lung Cancer				RAD51L3						
Non-Small Cell Lung Cancer			0.0	EPHA3		1.0			2.0	3.0
Non-Small Cell Lung Cancer			0.0	MUTYH					1.0	
Non-Small Cell Lung Cancer				ABL1						
Non-Small Cell Lung Cancer				IKZF1						
Non-Small Cell Lung Cancer			0.6666666666666666	NCOR1		2.0			4.0	6.0
Non-Small Cell Lung Cancer			0.0	TP63					1.0	
Non-Small Cell Lung Cancer				DROSHA						
Non-Small Cell Lung Cancer			0.0	RASA1		3.0			8.0	11.0
Non-Small Cell Lung Cancer				POLD1						
Non-Small Cell Lung Cancer				FGF19						
Non-Small Cell Lung Cancer				MAPK1		1.0				
Non-Small Cell Lung Cancer			1.0	KDM6A		1.0			2.0	3.0
Non-Small Cell Lung Cancer				NBN						
Non-Small Cell Lung Cancer				DUSP4						
Non-Small Cell Lung Cancer				PDCD1						
Non-Small Cell Lung Cancer			0.0	PTPRT		1.0			4.0	5.0
Non-Small Cell Lung Cancer			0.0	BCOR					3.0	
Non-Small Cell Lung Cancer				HIST1H1C						
Non-Small Cell Lung Cancer			1.0	DICER1		1.0				
Non-Small Cell Lung Cancer				SOS1						
Non-Small Cell Lung Cancer				WWTR1						
Non-Small Cell Lung Cancer				ID3						
Non-Small Cell Lung Cancer				MET						
Non-Small Cell Lung Cancer				STAT5A						
Non-Small Cell Lung Cancer				NKX3-1						
Non-Small Cell Lung Cancer			0.6666666666666666	CIC					7.0	
Non-Small Cell Lung Cancer				MYCL1						
Non-Small Cell Lung Cancer				ACVR1						
Non-Small Cell Lung Cancer				LATS2						
Non-Small Cell Lung Cancer				LATS1						
Non-Small Cell Lung Cancer				ELF3						
Non-Small Cell Lung Cancer				RAB35						
Non-Small Cell Lung Cancer				BCL2L11						
Non-Small Cell Lung Cancer			0.0	NRAS		1.0				
Non-Small Cell Lung Cancer				MLH1		4.0			6.0	10.0
Non-Small Cell Lung Cancer				GLI1						
Non-Small Cell Lung Cancer				DNMT3B						
Non-Small Cell Lung Cancer			0.6666666666666666	NF2		1.0			2.0	3.0
Non-Small Cell Lung Cancer				TRAF2						
Non-Small Cell Lung Cancer				DNMT3A					1.0	
Non-Small Cell Lung Cancer				RRAGC						
Non-Small Cell Lung Cancer				PIM1						
Non-Small Cell Lung Cancer				TMPRSS2						
Non-Small Cell Lung Cancer				AR						
Non-Small Cell Lung Cancer				RTEL1						
Non-Small Cell Lung Cancer				NPM1						
Non-Small Cell Lung Cancer				BCL10						
Non-Small Cell Lung Cancer				DIS3						
Non-Small Cell Lung Cancer				PTPRS						
Non-Small Cell Lung Cancer			0.0	GRIN2A					2.0	
Non-Small Cell Lung Cancer			1.0	BRAF		6.0				
Non-Small Cell Lung Cancer				GNA11						
Non-Small Cell Lung Cancer				SDHA						
Non-Small Cell Lung Cancer				PDPK1						
Non-Small Cell Lung Cancer				BAP1						
Non-Small Cell Lung Cancer				SDHB						
Non-Small Cell Lung Cancer				SDHD						
Non-Small Cell Lung Cancer				SH2B3					1.0	
Mature B-Cell Neoplasms				TAP1						
Mature B-Cell Neoplasms				ERRFI1						
Mature B-Cell Neoplasms				STK19						
Mature B-Cell Neoplasms				CRKL						
Mature B-Cell Neoplasms				STK11						
Mature B-Cell Neoplasms				MEN1						
Mature B-Cell Neoplasms			0.0	B2M		1.0			2.0	3.0
Mature B-Cell Neoplasms				TAP2						
Mature B-Cell Neoplasms				PMAIP1						
Mature B-Cell Neoplasms				CDC73						
Mature B-Cell Neoplasms				PIK3CA						
Mature B-Cell Neoplasms				PIK3CB						
Mature B-Cell Neoplasms				PIK3CD						
Mature B-Cell Neoplasms				PIK3CG						
Mature B-Cell Neoplasms				IGF1R						
Mature B-Cell Neoplasms				WHSC1L1						
Mature B-Cell Neoplasms				NUP93						
Mature B-Cell Neoplasms				TCEB1						
Mature B-Cell Neoplasms				PIK3C2G						
Mature B-Cell Neoplasms				CSF3R						
Mature B-Cell Neoplasms				PIK3C3						
Mature B-Cell Neoplasms				GATA2						
Mature B-Cell Neoplasms				GATA3						
Mature B-Cell Neoplasms				GATA1						
Mature B-Cell Neoplasms				CCND1						
Mature B-Cell Neoplasms				MAX						
Mature B-Cell Neoplasms				CCND3						
Mature B-Cell Neoplasms				CCND2						
Mature B-Cell Neoplasms				ERBB2						
Mature B-Cell Neoplasms			1.0	PTEN					1.0	
Mature B-Cell Neoplasms				NTHL1						
Mature B-Cell Neoplasms				CTCF						
Mature B-Cell Neoplasms				IL7R						
Mature B-Cell Neoplasms			1.0	CDKN1B		1.0				
Mature B-Cell Neoplasms				CDKN1A						
Mature B-Cell Neoplasms				RIT1						
Mature B-Cell Neoplasms				TRAF7						
Mature B-Cell Neoplasms			0.0	XPO1		2.0				
Mature B-Cell Neoplasms				CSDE1						
Mature B-Cell Neoplasms				MST1						
Mature B-Cell Neoplasms				SOX17						
Mature B-Cell Neoplasms				JAK2						
Mature B-Cell Neoplasms				JAK3						
Mature B-Cell Neoplasms				NF1						
Mature B-Cell Neoplasms				JAK1						
Mature B-Cell Neoplasms				FAM123B						
Mature B-Cell Neoplasms				TMEM127						
Mature B-Cell Neoplasms				BLM						
Mature B-Cell Neoplasms				PPARG						
Mature B-Cell Neoplasms				HIST2H3D						
Mature B-Cell Neoplasms				HIST2H3C						
Mature B-Cell Neoplasms				RPS6KA4						
Mature B-Cell Neoplasms				CBL						
Mature B-Cell Neoplasms				PRDM1						
Mature B-Cell Neoplasms				EIF4A2						
Mature B-Cell Neoplasms				MAP3K1						
Mature B-Cell Neoplasms				SESN1						
Mature B-Cell Neoplasms				SESN2						
Mature B-Cell Neoplasms				SESN3						
Mature B-Cell Neoplasms				SMAD4						
Mature B-Cell Neoplasms				RET						
Mature B-Cell Neoplasms				SMAD3						
Mature B-Cell Neoplasms				SMO						
Mature B-Cell Neoplasms				POLE						
Mature B-Cell Neoplasms				REL						
Mature B-Cell Neoplasms				FH						
Mature B-Cell Neoplasms				PARK2						
Mature B-Cell Neoplasms				TSC2						
Mature B-Cell Neoplasms				TSC1						
Mature B-Cell Neoplasms				NCOA3						
Mature B-Cell Neoplasms				RBM10						
Mature B-Cell Neoplasms			0.0	INHA					1.0	
Mature B-Cell Neoplasms				RXRA						
Mature B-Cell Neoplasms				PRKAR1A						
Mature B-Cell Neoplasms				YAP1						
Mature B-Cell Neoplasms				ALK						
Mature B-Cell Neoplasms				ARID5B						
Mature B-Cell Neoplasms				LMO1						
Mature B-Cell Neoplasms			1.0	FOXO1		1.0				
Mature B-Cell Neoplasms				PBRM1						
Mature B-Cell Neoplasms				PRKD1						
Mature B-Cell Neoplasms				CDC42						
Mature B-Cell Neoplasms				H3F3B						
Mature B-Cell Neoplasms				FLCN						
Mature B-Cell Neoplasms				EGFR						
Mature B-Cell Neoplasms				HNF1A						
Mature B-Cell Neoplasms				CTNNB1						
Mature B-Cell Neoplasms				PLCG2						
Mature B-Cell Neoplasms				ERF						
Mature B-Cell Neoplasms				ERG						
Mature B-Cell Neoplasms				MITF						
Mature B-Cell Neoplasms				RPTOR						
Mature B-Cell Neoplasms				MYOD1						
Mature B-Cell Neoplasms				CDK12						
Mature B-Cell Neoplasms				KLF4						
Mature B-Cell Neoplasms				PGR						
Mature B-Cell Neoplasms				CXCR4						
Mature B-Cell Neoplasms				RYBP						
Mature B-Cell Neoplasms				STAT5B						
Mature B-Cell Neoplasms				MDC1						
Mature B-Cell Neoplasms				SUFU						
Mature B-Cell Neoplasms				HGF						
Mature B-Cell Neoplasms				PHOX2B						
Mature B-Cell Neoplasms				HOXB13						
Mature B-Cell Neoplasms				E2F3						
Mature B-Cell Neoplasms				CALR						
Mature B-Cell Neoplasms				MAP3K13						
Mature B-Cell Neoplasms				MAP3K14						
Mature B-Cell Neoplasms			0.5	CREBBP		2.0				
Mature B-Cell Neoplasms				SMARCD1						
Mature B-Cell Neoplasms				SPRED1						
Mature B-Cell Neoplasms				FAM58A						
Mature B-Cell Neoplasms				VTCN1						
Mature B-Cell Neoplasms				ARAF						
Mature B-Cell Neoplasms				IKBKE						
Mature B-Cell Neoplasms				FGFR4						
Mature B-Cell Neoplasms				RARA						
Mature B-Cell Neoplasms				NFE2L2						
Mature B-Cell Neoplasms				CBFB						
Mature B-Cell Neoplasms				CDH1						
Mature B-Cell Neoplasms				CDKN2B						
Mature B-Cell Neoplasms				CDKN2C						
Mature B-Cell Neoplasms			1.0	CDKN2A					1.0	
Mature B-Cell Neoplasms				BARD1						
Mature B-Cell Neoplasms				CENPA						
Mature B-Cell Neoplasms				ARID1B						
Mature B-Cell Neoplasms			0.0	ARID1A		1.0			1.0	2.0
Mature B-Cell Neoplasms				CYLD						
Mature B-Cell Neoplasms				WHSC1						
Mature B-Cell Neoplasms				APC						
Mature B-Cell Neoplasms				PAK7						
Mature B-Cell Neoplasms				PAK1						
Mature B-Cell Neoplasms				RECQL4						
Mature B-Cell Neoplasms				FOXP1						
Mature B-Cell Neoplasms				SDHC						
Mature B-Cell Neoplasms				FUBP1						
Mature B-Cell Neoplasms				RRAS						
Mature B-Cell Neoplasms				CYSLTR2						
Mature B-Cell Neoplasms				MYCN						
Mature B-Cell Neoplasms				U2AF1						
Mature B-Cell Neoplasms				CCNE1						
Mature B-Cell Neoplasms				IGF2						
Mature B-Cell Neoplasms				IGF1						
Mature B-Cell Neoplasms				TCF3		1.0				
Mature B-Cell Neoplasms			1.0	ARID2					1.0	
Mature B-Cell Neoplasms				TEK						
Mature B-Cell Neoplasms				XRCC2						
Mature B-Cell Neoplasms				SMYD3						
Mature B-Cell Neoplasms				EIF4E						
Mature B-Cell Neoplasms				EPAS1						
Mature B-Cell Neoplasms				MGA						
Mature B-Cell Neoplasms				IRF4						
Mature B-Cell Neoplasms				MEF2B						
Mature B-Cell Neoplasms				NSD1						
Mature B-Cell Neoplasms				BTK						
Mature B-Cell Neoplasms				PDGFRB						
Mature B-Cell Neoplasms				PDGFRA						
Mature B-Cell Neoplasms				ATM						
Mature B-Cell Neoplasms				ZFHX3						
Mature B-Cell Neoplasms				ATR						
Mature B-Cell Neoplasms				BRIP1						
Mature B-Cell Neoplasms				FLT4						
Mature B-Cell Neoplasms				FLT3						
Mature B-Cell Neoplasms				FLT1						
Mature B-Cell Neoplasms				MRE11A						
Mature B-Cell Neoplasms				SLX4						
Mature B-Cell Neoplasms				MAPK3						
Mature B-Cell Neoplasms				DNAJB1						
Mature B-Cell Neoplasms				CSF1R						
Mature B-Cell Neoplasms				RPS6KB2						
Mature B-Cell Neoplasms				FANCC						
Mature B-Cell Neoplasms				FANCA						
Mature B-Cell Neoplasms				DOT1L						
Mature B-Cell Neoplasms				FBXW7						
Mature B-Cell Neoplasms				TGFBR2						
Mature B-Cell Neoplasms				TGFBR1						
Mature B-Cell Neoplasms				TET1						
Mature B-Cell Neoplasms				TET2						
Mature B-Cell Neoplasms				FOXL2						
Mature B-Cell Neoplasms				EP300						
Mature B-Cell Neoplasms				KNSTRN						
Mature B-Cell Neoplasms				IRS1						
Mature B-Cell Neoplasms				IRS2						
Mature B-Cell Neoplasms				KEAP1						
Mature B-Cell Neoplasms				SHOC2						
Mature B-Cell Neoplasms				BABAM1						
Mature B-Cell Neoplasms				RAD52						
Mature B-Cell Neoplasms				CDK6						
Mature B-Cell Neoplasms				RAD50						
Mature B-Cell Neoplasms				CDK8						
Mature B-Cell Neoplasms				MSH2						
Mature B-Cell Neoplasms				MSH3						
Mature B-Cell Neoplasms				ERCC4						
Mature B-Cell Neoplasms				ERCC5						
Mature B-Cell Neoplasms				MSH6						
Mature B-Cell Neoplasms				EZH1						
Mature B-Cell Neoplasms				EZH2						
Mature B-Cell Neoplasms				MCL1						
Mature B-Cell Neoplasms				SOX2						
Mature B-Cell Neoplasms				BBC3						
Mature B-Cell Neoplasms				SMARCA4						
Mature B-Cell Neoplasms				CEBPA						
Mature B-Cell Neoplasms				RICTOR						
Mature B-Cell Neoplasms				AXIN2						
Mature B-Cell Neoplasms				AXIN1						
Mature B-Cell Neoplasms				RAD54L						
Mature B-Cell Neoplasms				FYN						
Mature B-Cell Neoplasms				RB1						
Mature B-Cell Neoplasms				MDM4						
Mature B-Cell Neoplasms				MED12						
Mature B-Cell Neoplasms				AURKA						
Mature B-Cell Neoplasms				AURKB						
Mature B-Cell Neoplasms				PRKCI						
Mature B-Cell Neoplasms				GREM1						
Mature B-Cell Neoplasms				RAC2						
Mature B-Cell Neoplasms				RAC1						
Mature B-Cell Neoplasms			1.0	CARD11		2.0				
Mature B-Cell Neoplasms				HIST1H3B						
Mature B-Cell Neoplasms				HIST1H3C						
Mature B-Cell Neoplasms				HIST1H3A						
Mature B-Cell Neoplasms				HIST1H3F						
Mature B-Cell Neoplasms				HIST1H3G						
Mature B-Cell Neoplasms				HIST1H3D						
Mature B-Cell Neoplasms				HIST1H3E						
Mature B-Cell Neoplasms				HIST1H3J						
Mature B-Cell Neoplasms				PDCD1LG2						
Mature B-Cell Neoplasms				HIST1H3H						
Mature B-Cell Neoplasms				HIST1H3I						
Mature B-Cell Neoplasms				NOTCH4						
Mature B-Cell Neoplasms				NOTCH1						
Mature B-Cell Neoplasms			0.0	NOTCH2					1.0	
Mature B-Cell Neoplasms				NOTCH3						
Mature B-Cell Neoplasms				MTOR						
Mature B-Cell Neoplasms				PTCH1						
Mature B-Cell Neoplasms				CRLF2						
Mature B-Cell Neoplasms				KMT5A						
Mature B-Cell Neoplasms				PPP4R2						
Mature B-Cell Neoplasms				AXL						
Mature B-Cell Neoplasms				GPS2						
Mature B-Cell Neoplasms				DNMT1						
Mature B-Cell Neoplasms				FAM46C						
Mature B-Cell Neoplasms				INHBA						
Mature B-Cell Neoplasms				H3F3C						
Mature B-Cell Neoplasms				CUL3						
Mature B-Cell Neoplasms				BRCA1						
Mature B-Cell Neoplasms				ERBB3						
Mature B-Cell Neoplasms			0.0	BRCA2		1.0				
Mature B-Cell Neoplasms				H3F3A						
Mature B-Cell Neoplasms				ERBB4						
Mature B-Cell Neoplasms				IDH2						
Mature B-Cell Neoplasms				IDH1						
Mature B-Cell Neoplasms				BRD4						
Mature B-Cell Neoplasms				MDM2						
Mature B-Cell Neoplasms				SETD2						
Mature B-Cell Neoplasms				FGFR2						
Mature B-Cell Neoplasms				FGFR3						
Mature B-Cell Neoplasms				FGFR1						
Mature B-Cell Neoplasms				SYK						
Mature B-Cell Neoplasms				PTPN11						
Mature B-Cell Neoplasms				TCF7L2						
Mature B-Cell Neoplasms				KIT						
Mature B-Cell Neoplasms				FOXA1						
Mature B-Cell Neoplasms				RUNX1						
Mature B-Cell Neoplasms				HIST3H3						
Mature B-Cell Neoplasms				PNRC1						
Mature B-Cell Neoplasms				HRAS						
Mature B-Cell Neoplasms				RRAS2						
Mature B-Cell Neoplasms				CARM1						
Mature B-Cell Neoplasms				TNFRSF14					1.0	
Mature B-Cell Neoplasms				IFNGR1						
Mature B-Cell Neoplasms				TSHR						
Mature B-Cell Neoplasms				ICOSLG						
Mature B-Cell Neoplasms				STK40						
Mature B-Cell Neoplasms				DAXX						
Mature B-Cell Neoplasms				SDHAF2						
Mature B-Cell Neoplasms				PPM1D						
Mature B-Cell Neoplasms				SRSF2						
Mature B-Cell Neoplasms				JUN						
Mature B-Cell Neoplasms				ROS1						
Mature B-Cell Neoplasms				PPP6C						
Mature B-Cell Neoplasms				CDK4						
Mature B-Cell Neoplasms				CHEK2						
Mature B-Cell Neoplasms				CHEK1						
Mature B-Cell Neoplasms				CTLA4						
Mature B-Cell Neoplasms				EPHB1						
Mature B-Cell Neoplasms				RAD51						
Mature B-Cell Neoplasms				PARP1						
Mature B-Cell Neoplasms				PAX5						
Mature B-Cell Neoplasms				TP53						
Mature B-Cell Neoplasms				GNAQ						
Mature B-Cell Neoplasms				ESR1						
Mature B-Cell Neoplasms				DDR2						
Mature B-Cell Neoplasms				CD274						
Mature B-Cell Neoplasms				PALB2						
Mature B-Cell Neoplasms				CD276						
Mature B-Cell Neoplasms				SHQ1						
Mature B-Cell Neoplasms				VEGFA						
Mature B-Cell Neoplasms				SH2D1A						
Mature B-Cell Neoplasms				NTRK1						
Mature B-Cell Neoplasms				TBX3						
Mature B-Cell Neoplasms				UPF1						
Mature B-Cell Neoplasms				NTRK2						
Mature B-Cell Neoplasms			1.0	CD79B		2.0				
Mature B-Cell Neoplasms				CD79A						
Mature B-Cell Neoplasms			0.0	STAT3		1.0				
Mature B-Cell Neoplasms				ALOX12B						
Mature B-Cell Neoplasms				ERCC2						
Mature B-Cell Neoplasms				KDR						
Mature B-Cell Neoplasms				SRC						
Mature B-Cell Neoplasms				ERCC3						
Mature B-Cell Neoplasms				SF3B1						
Mature B-Cell Neoplasms				ATRX						
Mature B-Cell Neoplasms				RAD51C						
Mature B-Cell Neoplasms				MYC						
Mature B-Cell Neoplasms				VHL						
Mature B-Cell Neoplasms				IL10						
Mature B-Cell Neoplasms				GNAS						
Mature B-Cell Neoplasms				SOX9						
Mature B-Cell Neoplasms				RHEB						
Mature B-Cell Neoplasms				PPP2R1A						
Mature B-Cell Neoplasms				WT1						
Mature B-Cell Neoplasms				SPEN						
Mature B-Cell Neoplasms				BIRC3						
Mature B-Cell Neoplasms				MAP2K2						
Mature B-Cell Neoplasms				MAP2K1		1.0				
Mature B-Cell Neoplasms				TOP1						
Mature B-Cell Neoplasms				MAP2K4						
Mature B-Cell Neoplasms				YES1						
Mature B-Cell Neoplasms				ANKRD11						
Mature B-Cell Neoplasms				MAPKAP1						
Mature B-Cell Neoplasms				TERT						
Mature B-Cell Neoplasms				MALT1						
Mature B-Cell Neoplasms				KMT2C						
Mature B-Cell Neoplasms				KMT2B						
Mature B-Cell Neoplasms				KMT2A					1.0	
Mature B-Cell Neoplasms				SMARCB1						
Mature B-Cell Neoplasms				SPOP						
Mature B-Cell Neoplasms				MSI2						
Mature B-Cell Neoplasms				MSI1						
Mature B-Cell Neoplasms				ZRSR2						
Mature B-Cell Neoplasms				TP53BP1						
Mature B-Cell Neoplasms				EPCAM						
Mature B-Cell Neoplasms				INPPL1						
Mature B-Cell Neoplasms				INSR						
Mature B-Cell Neoplasms				CASP8						
Mature B-Cell Neoplasms				BCL6						
Mature B-Cell Neoplasms				BCL2						
Mature B-Cell Neoplasms				BCL2L1						
Mature B-Cell Neoplasms				PLK2						
Mature B-Cell Neoplasms				AKT1						
Mature B-Cell Neoplasms				AKT2						
Mature B-Cell Neoplasms				AKT3						
Mature B-Cell Neoplasms				NKX2-1						
Mature B-Cell Neoplasms				EIF1AX						
Mature B-Cell Neoplasms				INPP4B						
Mature B-Cell Neoplasms				INPP4A						
Mature B-Cell Neoplasms				NTRK3						
Mature B-Cell Neoplasms				PTP4A1						
Mature B-Cell Neoplasms				LYN						
Mature B-Cell Neoplasms				SUZ12						
Mature B-Cell Neoplasms				NUF2						
Mature B-Cell Neoplasms				NEGR1						
Mature B-Cell Neoplasms				SMAD2						
Mature B-Cell Neoplasms				PMS1						
Mature B-Cell Neoplasms				PMS2						
Mature B-Cell Neoplasms				RAF1						
Mature B-Cell Neoplasms				KRAS						
Mature B-Cell Neoplasms			0.42857142857142855	SOCS1		6.0			4.0	10.0
Mature B-Cell Neoplasms				MST1R						
Mature B-Cell Neoplasms				XIAP						
Mature B-Cell Neoplasms				GSK3B						
Mature B-Cell Neoplasms				EGFL7						
Mature B-Cell Neoplasms				FAT1						
Mature B-Cell Neoplasms				KDM5A						
Mature B-Cell Neoplasms				KDM5C						
Mature B-Cell Neoplasms				HLA-B						
Mature B-Cell Neoplasms			0.0	HLA-A					1.0	
Mature B-Cell Neoplasms			1.0	NFKBIA		2.0			1.0	3.0
Mature B-Cell Neoplasms				EED						
Mature B-Cell Neoplasms				PREX2						
Mature B-Cell Neoplasms				ASXL1						
Mature B-Cell Neoplasms				FAM175A						
Mature B-Cell Neoplasms				ASXL2						
Mature B-Cell Neoplasms				PIK3R3						
Mature B-Cell Neoplasms				PIK3R2						
Mature B-Cell Neoplasms			0.0	PIK3R1					1.0	
Mature B-Cell Neoplasms				PTPRD						
Mature B-Cell Neoplasms			1.0	MYD88		3.0				
Mature B-Cell Neoplasms				STAG2						
Mature B-Cell Neoplasms				RNF43						
Mature B-Cell Neoplasms			1.0	HIST1H2BD		1.0				
Mature B-Cell Neoplasms				DCUN1D1						
Mature B-Cell Neoplasms				RECQL						
Mature B-Cell Neoplasms				RAD21						
Mature B-Cell Neoplasms				RHOA						
Mature B-Cell Neoplasms				FGF4						
Mature B-Cell Neoplasms				FGF3						
Mature B-Cell Neoplasms				ETV1						
Mature B-Cell Neoplasms				PRDM14						
Mature B-Cell Neoplasms			0.0	ETV6		1.0				
Mature B-Cell Neoplasms				MPL						
Mature B-Cell Neoplasms			0.5	TNFAIP3		2.0			2.0	4.0
Mature B-Cell Neoplasms			1.0	BMPR1A		1.0				
Mature B-Cell Neoplasms				AGO2						
Mature B-Cell Neoplasms				RFWD2						
Mature B-Cell Neoplasms			0.0	EPHA7					1.0	
Mature B-Cell Neoplasms				RAD51L1						
Mature B-Cell Neoplasms				EPHA5						
Mature B-Cell Neoplasms				RAD51L3						
Mature B-Cell Neoplasms				EPHA3						
Mature B-Cell Neoplasms				MUTYH						
Mature B-Cell Neoplasms				ABL1						
Mature B-Cell Neoplasms				IKZF1						
Mature B-Cell Neoplasms			0.0	NCOR1					1.0	
Mature B-Cell Neoplasms				TP63						
Mature B-Cell Neoplasms				DROSHA						
Mature B-Cell Neoplasms				RASA1						
Mature B-Cell Neoplasms				POLD1						
Mature B-Cell Neoplasms				FGF19						
Mature B-Cell Neoplasms				MAPK1		1.0				
Mature B-Cell Neoplasms				KDM6A						
Mature B-Cell Neoplasms				NBN						
Mature B-Cell Neoplasms				DUSP4						
Mature B-Cell Neoplasms				PDCD1						
Mature B-Cell Neoplasms				PTPRT						
Mature B-Cell Neoplasms				BCOR						
Mature B-Cell Neoplasms				HIST1H1C						
Mature B-Cell Neoplasms				DICER1						
Mature B-Cell Neoplasms				SOS1						
Mature B-Cell Neoplasms				WWTR1						
Mature B-Cell Neoplasms				ID3						
Mature B-Cell Neoplasms				MET						
Mature B-Cell Neoplasms				STAT5A						
Mature B-Cell Neoplasms				NKX3-1						
Mature B-Cell Neoplasms				CIC						
Mature B-Cell Neoplasms				MYCL1						
Mature B-Cell Neoplasms				ACVR1						
Mature B-Cell Neoplasms				LATS2						
Mature B-Cell Neoplasms				LATS1						
Mature B-Cell Neoplasms				ELF3						
Mature B-Cell Neoplasms				RAB35						
Mature B-Cell Neoplasms				BCL2L11						
Mature B-Cell Neoplasms				NRAS						
Mature B-Cell Neoplasms				MLH1						
Mature B-Cell Neoplasms				GLI1						
Mature B-Cell Neoplasms				DNMT3B						
Mature B-Cell Neoplasms				NF2						
Mature B-Cell Neoplasms				TRAF2						
Mature B-Cell Neoplasms				DNMT3A						
Mature B-Cell Neoplasms				RRAGC						
Mature B-Cell Neoplasms			0.5	PIM1		9.0				
Mature B-Cell Neoplasms				TMPRSS2						
Mature B-Cell Neoplasms				AR						
Mature B-Cell Neoplasms				RTEL1						
Mature B-Cell Neoplasms				NPM1						
